#PAGE_URL,title,company-name,job-link_link,short-description-,location
https://wuzzuf.net/a/IT-Software-Development-Jobs-in-Egypt?start=1600, Technical Support Engineer, Confidential, https://wuzzuf.net/jobs/p/dbbfca39-a758-46a3-bbd8-06b3af6aa802-Technical-Support-Engineer-Cairo-Egypt?l=bp&t=bj&a=IT-Software-Development-Jobs-in-Egypt&o=1610, Full Time · Experienced · 4+ Yrs of Exp · Technical Support · Information Technology (IT) · Computer Science · Linux · Cisco · Engineering · Software · Help Desk · Information Technology - June 17 - 2021, Nasr City  Cairo
https://wuzzuf.net/a/IT-Software-Development-Jobs-in-Egypt?start=1600, UI/UX Designer, Nexta, https://wuzzuf.net/jobs/p/ad41de4a-5834-4b16-b8fc-cf539a1dbd6d-UI-UX-Designer-Nexta-Cairo-Egypt?l=bp&t=bj&a=IT-Software-Development-Jobs-in-Egypt&o=1611, Full Time · Experienced · 2-3 Yrs of Exp · UI · UX · UX Designer · Android · Computer Science · CSS · Design · HTML · Information Technology (IT) · iOS · UI/UX · UX Design · Computer Engineering - New, Maadi  Cairo
https://wuzzuf.net/a/IT-Software-Development-Jobs-in-Egypt?start=1600, Senior OFSAA Consultant, Apps Pro, https://wuzzuf.net/jobs/p/e7b9829e-0a41-4c88-a6e1-f54ccc8ef66f-Senior-OFSAA-Consultant-Apps-Pro-Cairo-Egypt?l=bp&t=bj&a=IT-Software-Development-Jobs-in-Egypt&o=1612, Full Time · Experienced · 3-5 Yrs of Exp · OFSAA · Banking · Oracle · Computer Science · Management Information · IT/Software Development - June 28 - 2021, Cairo  Egypt
https://wuzzuf.net/a/IT-Software-Development-Jobs-in-Egypt?start=1600, Cloud Solution Architect - R&D, Link Datacenter, https://wuzzuf.net/jobs/p/84314c95-f9ef-4262-ae89-697b88bcc6eb-Cloud-Solution-Architect---R-D-Link-Datacenter-Giza-Egypt?l=bp&t=bj&a=IT-Software-Development-Jobs-in-Egypt&o=1613, Full Time · Experienced · 2-4 Yrs of Exp · Engineering · Software Engineering · Information Technology (IT) · Computer Science · Linux · FOSS · Networking · AWS · Azure · Big Data · Installation - June 20 - 2021, Dokki  Giza
https://wuzzuf.net/a/IT-Software-Development-Jobs-in-Egypt?start=1600, Project Manager, El-Moasser Books, https://wuzzuf.net/jobs/p/b69ba45a-92dc-4537-ba32-cc8a77af9008-Project-Manager-El-Moasser-Books-Cairo-Egypt?l=bp&t=bj&a=IT-Software-Development-Jobs-in-Egypt&o=1614, Full Time · Manager · 5+ Yrs of Exp · Project Management · Engineering · Software · PMP · IT/Software Development · Project/Program Management - June 25 - 2021, Heliopolis  Cairo
https://wuzzuf.net/a/IT-Software-Development-Jobs-in-Egypt?start=1600, Technical Team Leader, Softec Technologies, https://wuzzuf.net/jobs/p/7de1ea9d-6a96-4bce-a68f-bf53b6122400-Technical-Team-Leader-Softec-Technologies-Cairo-Egypt?l=bp&t=bj&a=IT-Software-Development-Jobs-in-Egypt&o=1615, Full Time · Manager · 6+ Yrs of Exp · Technical Support · Information Technology (IT) · Computer Science · Software Development · Software Engineering · Software · OOP · Web Development · SQL - June 15 - 2021, Maadi  Cairo
https://wuzzuf.net/a/IT-Software-Development-Jobs-in-Egypt?start=1600, Business Analyst Team Leader (Freelance 2-Month..., Qsource, https://wuzzuf.net/jobs/p/87462629-21ca-44d1-b00f-b54c2ddaa152-Business-Analyst-Team-Leader-Freelance-2-Month-Project-Qsource-Cairo-Egypt?l=bp&t=bj&a=IT-Software-Development-Jobs-in-Egypt&o=1616, Contract · Manager · 5+ Yrs of Exp · Analysis · Development · Business Analysis · Data Analysis · Project Management · PMP · Design · Solution Architecture · Computer Software · Product Management - June 24 - 2021, Sheraton  Cairo
https://wuzzuf.net/a/IT-Software-Development-Jobs-in-Egypt?start=1600, Devops Engineer, Baianat / Inc, https://wuzzuf.net/jobs/p/e4bef8de-3669-4ab7-a449-d563b30c5389-Devops-Engineer-Baianat-Inc-Damietta-Egypt?l=bp&t=bj&a=IT-Software-Development-Jobs-in-Egypt&o=1617, Full Time · Entry Level · 1-2 Yrs of Exp · CI/CD · Computer Science · DevOps · Software Development · Cloud · Git · IT/Software Development - New, New Damietta  Damietta
https://wuzzuf.net/a/IT-Software-Development-Jobs-in-Egypt?start=1600, Data Engineer, Paymob Solutions, https://wuzzuf.net/jobs/p/eeda5afa-c290-4e8a-a2ae-04bb2c7625ea-Data-Engineer-Paymob-Solutions-Cairo-Egypt?l=bp&t=bj&a=IT-Software-Development-Jobs-in-Egypt&o=1618, Full Time · Experienced · 3+ Yrs of Exp · Computer Science · Information Technology (IT) · Computer Engineering · Engineering · Software · Design · Java · Programming · AWS · Hadoop · Spark - July 28 - 2021, Maadi  Cairo
https://wuzzuf.net/a/IT-Software-Development-Jobs-in-Egypt?start=1600, Front End Team Leader - React, 700 apps, https://wuzzuf.net/jobs/p/78e49570-b811-47a6-bddb-49f62f5bac33-Front-End-Team-Leader---React-700-apps-Giza-Egypt?l=bp&t=bj&a=IT-Software-Development-Jobs-in-Egypt&o=1619, Full Time · Manager · 10-12 Yrs of Exp · Computer Science · Information Technology (IT) · Software Development · Angular · CSS · HTML · javaScript · Front-End · Testing · CI/CD · Agile · Git - July 8 - 2021, Mohandessin  Giza
https://wuzzuf.net/a/IT-Software-Development-Jobs-in-Egypt?start=1600, Senior Database Administrator, B.Tech, https://wuzzuf.net/jobs/p/1f7ac36a-11ef-46f4-8144-6ea1770037c7-Senior-Database-Administrator-B-Tech-Cairo-Egypt?l=bp&t=bj&a=IT-Software-Development-Jobs-in-Egypt&o=1620, Full Time · Experienced · 3-5 Yrs of Exp · Database · Computer Science · Information Technology (IT) · MCDBA · MTA · Software Engineering · Installation · Database Administrator · Engineering - August 3 - 2021, Nasr City  Cairo
https://wuzzuf.net/a/IT-Software-Development-Jobs-in-Egypt?start=1620, Mobile Repair Engineer (Cairo), OPPO Egypt, https://wuzzuf.net/jobs/p/4411f493-babe-4d7e-953e-77fb34e86b89-Mobile-Repair-Engineer-Cairo-OPPO-Egypt-Cairo-Egypt?l=bp&t=bj&a=IT-Software-Development-Jobs-in-Egypt&o=1621, Full Time · Entry Level · 1+ Yrs of Exp · Hardware · Engineering · Computer Skills · Arabic · English · Maintenance · Repair · Microsoft Office · Mobile Repair · Information Technology (IT) - July 8 - 2021, Nasr City  Cairo
https://wuzzuf.net/a/IT-Software-Development-Jobs-in-Egypt?start=1620, QC Engineer MEP, EGICAT, https://wuzzuf.net/jobs/p/e6c1a3e4-fa75-4d0e-acc3-e46701511435-QC-Engineer-MEP-EGICAT-Giza-Egypt?l=bp&t=bj&a=IT-Software-Development-Jobs-in-Egypt&o=1622, Full Time · Entry Level · 0-5 Yrs of Exp · Quality Control · Engineering · Quality Assurance · Software · Microsoft Office · English · QC · Computer Skills · Communication Skills · Communication - July 27 - 2021, Dokki  Giza
https://wuzzuf.net/a/IT-Software-Development-Jobs-in-Egypt?start=1620, UI/UX Web Designer, Dimofinf Operations Center, https://wuzzuf.net/jobs/p/43406999-277f-4d93-bfd2-676a1b9543dd-UI-UX-Web-Designer-Dimofinf-Operations-Center-Cairo-Egypt?l=bp&t=bj&a=IT-Software-Development-Jobs-in-Egypt&o=1623, Full Time · Experienced · 3+ Yrs of Exp · Information Technology (IT) · Adobe Photoshop · Adobe Illustrator · Web Design · UI/UX · HTML5 · CSS3 · Javascript · Sketch · UI · UX · Computer Science - July 13 - 2021, Nasr City  Cairo
https://wuzzuf.net/a/IT-Software-Development-Jobs-in-Egypt?start=1620, Technical Engineer, reBuyTech, https://wuzzuf.net/jobs/p/775b2aa0-97b5-4f0b-9cf5-355ca381ca81-Technical-Engineer-reBuyTech-Giza-Egypt?l=bp&t=bj&a=IT-Software-Development-Jobs-in-Egypt&o=1624, Full Time · Entry Level · 1-3 Yrs of Exp · Computer Science · Technical Support · Engineering · Information Technology (IT) · Computer Engineering · CCNA · Hardware · Computer · CCNP · MCSE - August 2 - 2021, 6th Of October  Giza
https://wuzzuf.net/a/IT-Software-Development-Jobs-in-Egypt?start=1620, Linux/Docker Administrator, Penta-b, https://wuzzuf.net/jobs/p/ebcf2fc0-8250-48a9-b74d-85de4dba5baa-Linux-Docker-Administrator-Penta-b-Cairo-Egypt?l=bp&t=bj&a=IT-Software-Development-Jobs-in-Egypt&o=1625, Full Time · Experienced · 4+ Yrs of Exp · Docker · Linux · Computer Science · Information Technology (IT) · Cloud · IT/Software Development · Engineering - Telecom/Technology - August 2 - 2021, Nasr City  Cairo
https://wuzzuf.net/a/IT-Software-Development-Jobs-in-Egypt?start=1620, Implementation & Technical Support Engineer, eVision, https://wuzzuf.net/jobs/p/534a7237-95c1-4617-96df-c7b6ee1e8398-Implementation---Technical-Support-Engineer-eVision-Cairo-Egypt?l=bp&t=bj&a=IT-Software-Development-Jobs-in-Egypt&o=1626, Full Time · Entry Level · 0-2 Yrs of Exp · Computer Science · Information Technology (IT) · Implementation · SQL · Database · Microsoft Office · Information Technology · Oracle · Engineering - June 15 - 2021, New Cairo  Cairo
https://wuzzuf.net/a/IT-Software-Development-Jobs-in-Egypt?start=1620, Help Desk Specialist, Universal Payment Services, https://wuzzuf.net/jobs/p/bf73aa55-0aa9-4607-b1d6-733786614fc8-Help-Desk-Specialist-Universal-Payment-Services-Cairo-Egypt?l=bp&t=bj&a=IT-Software-Development-Jobs-in-Egypt&o=1627, Full Time · Experienced · 2+ Yrs of Exp · Information Technology (IT) · Telecom Engineering · Help Desk · Microsoft Office · Computer Hardware · Software · Computer Skills · Computer Science - June 27 - 2021, Nasr City  Cairo
https://wuzzuf.net/a/IT-Software-Development-Jobs-in-Egypt?start=1620, Senior System Administrator, Orient, https://wuzzuf.net/jobs/p/251e1df8-c0ff-447f-ad9d-95f07aa30ea5-Senior-System-Administrator-Orient-Cairo-Egypt?l=bp&t=bj&a=IT-Software-Development-Jobs-in-Egypt&o=1628, Full Time · Experienced · 5+ Yrs of Exp · Information Technology (IT) · Computer Science · Software Engineering · Telecommunication · Engineering · CCNA · MCSA · MCSE · Windows Server Network - June 28 - 2021, Maadi  Cairo
https://wuzzuf.net/a/IT-Software-Development-Jobs-in-Egypt?start=1620, Financial Controller, Confidential, https://wuzzuf.net/jobs/p/05a48ffe-be93-488a-9f3d-03d8577ba1fa-Financial-Controller-Cairo-Egypt?l=bp&t=bj&a=IT-Software-Development-Jobs-in-Egypt&o=1629, Full Time · Manager · 7-10 Yrs of Exp · Finance · Financial Management · Financial Analysis · Accounting · Financial Control · Microsoft Office · CMA · Accounting Software · Commerce · Financial - June 17 - 2021, New Cairo  Cairo
https://wuzzuf.net/a/IT-Software-Development-Jobs-in-Egypt?start=1620, Auto Lighting Design Engineer, Samaya Electronics Egypt LTD, https://wuzzuf.net/jobs/p/a890be1b-5fc5-4cf9-bcbd-9375cd79233c-Auto-Lighting-Design-Engineer-Samaya-Electronics-Egypt-LTD-Cairo-Egypt?l=bp&t=bj&a=IT-Software-Development-Jobs-in-Egypt&o=1630, Full Time · Experienced · 5-10 Yrs of Exp · AutoCAD · Dialux · lighting designer · Engineering · English · 2D · Design · 3D's Max · 3D Max · Relux · Mechanical · Product Development · LucidShape - July 26 - 2021, Nasr City  Cairo
https://wuzzuf.net/a/IT-Software-Development-Jobs-in-Egypt?start=1620, Java Micro-Services Team Leader, DIRAC SYSTEMS, https://wuzzuf.net/jobs/p/38989b3a-6001-4ac1-8c03-84957074f8b8-Java-Micro-Services-Team-Leader-DIRAC-SYSTEMS-Cairo-Egypt?l=bp&t=bj&a=IT-Software-Development-Jobs-in-Egypt&o=1631, Full Time · Manager · 6+ Yrs of Exp · Istio · ELK stack · Grafana · Logstash · Kibana · kubernetes · JenkinsX · Ansible · Alfresco · Spring Cloud · Docker · Information Technology (IT) · DevOps - August 3 - 2021, Heliopolis  Cairo
https://wuzzuf.net/a/IT-Software-Development-Jobs-in-Egypt?start=1620, Warehouse Manager - Pharmaceutical, Multicare, https://wuzzuf.net/jobs/p/e4bcfc7a-c4dc-4370-b319-157699373a26-Warehouse-Manager---Pharmaceutical-Multicare-Cairo-Egypt?l=bp&t=bj&a=IT-Software-Development-Jobs-in-Egypt&o=1632, Full Time · Manager · 3-5 Yrs of Exp · Pharmaceutical · Warehouse · Supply · Manufacturing · Warehouse Management · Supply Chain · Logistics · English · Pharmacy · Logistics/Supply Chain - July 28 - 2021, New Cairo  Cairo
https://wuzzuf.net/a/IT-Software-Development-Jobs-in-Egypt?start=1620, Junior 2nd Line Support & Operations Engineer, Cashcall, https://wuzzuf.net/jobs/p/ed280738-2a8a-4cb0-9b0b-8221746a35b0-Junior-2nd-Line-Support---Operations-Engineer-Cashcall-Cairo-Egypt?l=bp&t=bj&a=IT-Software-Development-Jobs-in-Egypt&o=1633, Full Time · Entry Level · 1+ Yrs of Exp · Startup · Information Technology (IT) · Telecommunication · Operations · Engineering · 2nd Line Support · Technical Support · Customer Support - August 5 - 2021, Maadi  Cairo
https://wuzzuf.net/a/IT-Software-Development-Jobs-in-Egypt?start=1620, HR Manager, Solaimaneyah, https://wuzzuf.net/jobs/p/801fc4f4-a410-44e6-8baa-1b77c2eb88b7-HR-Manager-Solaimaneyah-Giza-Egypt?l=bp&t=bj&a=IT-Software-Development-Jobs-in-Egypt&o=1634, Full Time · Manager · 10+ Yrs of Exp · Human Resources · Personnel · Payroll · Recruitment · Human Resources (HR) · Management · Leadership · Skills · Software · Human Resource · Human Resources - July 5 - 2021, Giza  Giza
https://wuzzuf.net/a/IT-Software-Development-Jobs-in-Egypt?start=1620, Technical Writer, Wakeb Data, https://wuzzuf.net/jobs/p/8afc998c-82a0-4954-9acc-2f1fae14daa1-Technical-Writer-Wakeb-Data-Giza-Egypt?l=bp&t=bj&a=IT-Software-Development-Jobs-in-Egypt&o=1635, Work From Home · Experienced · 2-3 Yrs of Exp · Technical Writing · Information Technology (IT) · Technical · Documentation · XML · Writing/Editorial · IT/Software Development - July 4 - 2021, Mohandessin  Giza
https://wuzzuf.net/a/IT-Software-Development-Jobs-in-Egypt?start=1620, Cloud Sales Specialist, Athear, https://wuzzuf.net/jobs/p/ea4eeea9-d8bb-4455-a17e-b28d94ec2b5f-Cloud-Sales-Specialist-Athear-Cairo-Egypt?l=bp&t=bj&a=IT-Software-Development-Jobs-in-Egypt&o=1636, Full Time · Experienced · 3-5 Yrs of Exp · Business Development · Sales · Cloud · Technical Sales · Software · Technology · Business Development · IT/Software Development · Sales/Retail - July 4 - 2021, New Cairo  Cairo
https://wuzzuf.net/a/IT-Software-Development-Jobs-in-Egypt?start=1620, System Analyst, Spark Systems, https://wuzzuf.net/jobs/p/19a5c0d8-d3f4-4279-9e3f-63a4479c6ee5-System-Analyst-Spark-Systems-Cairo-Egypt?l=bp&t=bj&a=IT-Software-Development-Jobs-in-Egypt&o=1637, Full Time · Experienced · 2-4 Yrs of Exp · Computer Science · Information Technology (IT) · System Analysis · Business Analysis · Software · Business · Testing · Analytical · Programming · Database - June 16 - 2021, New Cairo  Cairo
https://wuzzuf.net/a/IT-Software-Development-Jobs-in-Egypt?start=1620, Technical Officer - Community Empowerment Project, Terre des hommes, https://wuzzuf.net/jobs/p/1d20f05c-6440-48b6-b9a9-d2d8d5565880-Technical-Officer---Community-Empowerment-Project-Terre-des-hommes-Cairo-Egypt?l=bp&t=bj&a=IT-Software-Development-Jobs-in-Egypt&o=1638, Full Time · Contract · Experienced · 2-4 Yrs of Exp · Communication Skills · Microsoft Office · English · MS Office · Project Management · Operations/Management · Project/Program Management - July 26 - 2021, Cairo  Egypt
https://wuzzuf.net/a/IT-Software-Development-Jobs-in-Egypt?start=1620, Logistics Coordinator, One Point Holding, https://wuzzuf.net/jobs/p/a8255ce9-f189-4afa-86d3-c8838e1050cc-Logistics-Coordinator-One-Point-Holding-Cairo-Egypt?l=bp&t=bj&a=IT-Software-Development-Jobs-in-Egypt&o=1639, Full Time · Experienced · 3-10 Yrs of Exp · Logistics · Supply Chain · English · Administration · Customer Service · Communication · Coordination · Logistics Software · ISO · ERP · Laws - June 21 - 2021, Heliopolis  Cairo
https://wuzzuf.net/a/IT-Software-Development-Jobs-in-Egypt?start=1620, Data Center Manager, B.Tech, https://wuzzuf.net/jobs/p/bae248cc-5f77-48c4-b493-06adea8adb66-Data-Center-Manager-B-Tech-Cairo-Egypt?l=bp&t=bj&a=IT-Software-Development-Jobs-in-Egypt&o=1640, Full Time · Manager · 8-10 Yrs of Exp · Information Technology (IT) · Computer Science · SQL · Servers · Engineering · Computer · Virtualization · information technology · English · VMWare - June 28 - 2021, Nasr City  Cairo
https://wuzzuf.net/a/IT-Software-Development-Jobs-in-Egypt?start=1640, Localization Support Specialist, Future Group, https://wuzzuf.net/jobs/p/1d4ec1bf-638c-4839-914c-c33d9721d501-Localization-Support-Specialist-Future-Group-Giza-Egypt?l=bp&t=bj&a=IT-Software-Development-Jobs-in-Egypt&o=1641, Full Time · Entry Level · 1+ Yrs of Exp · HTML · XML · Localization · Translation · Microsoft Macros · Computer Science · Information Technology (IT) · Technical Writing · Localization Support - July 6 - 2021, Mohandessin  Giza
https://wuzzuf.net/a/IT-Software-Development-Jobs-in-Egypt?start=1640, PHP Team Leader, Brmaja, https://wuzzuf.net/jobs/p/e613216a-00a6-408a-9ed3-f965f7be2026-PHP-Team-Leader-Brmaja-Cairo-Egypt?l=bp&t=bj&a=IT-Software-Development-Jobs-in-Egypt&o=1642, Full Time · Manager · 7-9 Yrs of Exp · PHP · Software Development · Laravel · Development · Agile · SQL · Design Patterns · API · Design · Computer Science · Information Technology (IT) - July 8 - 2021, New Cairo  Cairo
https://wuzzuf.net/a/IT-Software-Development-Jobs-in-Egypt?start=1640, SR. System & Network Administrator, Barkotel, https://wuzzuf.net/jobs/p/ee64de0f-b89f-4764-be69-462391717f17-SR--System---Network-Administrator-Barkotel-Cairo-Egypt?l=bp&t=bj&a=IT-Software-Development-Jobs-in-Egypt&o=1643, Full Time · Experienced · 5+ Yrs of Exp · VMWare · CCNA · MCSA · Engineering · System Administration · Computer Science · Information Technology (IT) · Firewall · Virtualization · Windows · AD - August 3 - 2021, Sheraton  Cairo
https://wuzzuf.net/a/IT-Software-Development-Jobs-in-Egypt?start=1640, Senior Technical Writer, 700 apps, https://wuzzuf.net/jobs/p/1e192791-afc7-4cc8-b3b5-18e549d9a81c-Senior-Technical-Writer-700-apps-Giza-Egypt?l=bp&t=bj&a=IT-Software-Development-Jobs-in-Egypt&o=1644, Full Time · Experienced · 5+ Yrs of Exp · Computer Science · Computer Skills · Technical Writing · Editing · English · Microsoft Office · Software Documentation · Writing/Editorial - June 14 - 2021, Mohandessin  Giza
https://wuzzuf.net/a/IT-Software-Development-Jobs-in-Egypt?start=1640, System Engineer, Roaya IT Solutions /, https://wuzzuf.net/jobs/p/2b911276-e208-4cd4-aa92-7adf2ad119d2-System-Engineer-Roaya-IT-Solutions-Cairo-Egypt?l=bp&t=bj&a=IT-Software-Development-Jobs-in-Egypt&o=1645, Full Time · Entry Level · 1-3 Yrs of Exp · Computer Science · Engineering · Information Technology (IT) · Troubleshooting · CCNA · Computer Engineering · Communication · Computer · VMWare · DNS - July 12 - 2021, Maadi  Cairo
https://wuzzuf.net/a/IT-Software-Development-Jobs-in-Egypt?start=1640, Data Engineer, Second profit, https://wuzzuf.net/jobs/p/03e3ba16-2f6d-41a7-b95f-bc428a3f83b7-Data-Engineer-Second-profit-Cairo-Egypt?l=bp&t=bj&a=IT-Software-Development-Jobs-in-Egypt&o=1646, Full Time · Experienced · 3+ Yrs of Exp · Computer Science · Information Technology (IT) · Computer Engineering · Data · Big Data · Data Warehouse · AWS · Database · Software · Design - July 7 - 2021, Cairo  Egypt
https://wuzzuf.net/a/IT-Software-Development-Jobs-in-Egypt?start=1640, Quality Control Engineer (Data Management), Confidential, https://wuzzuf.net/jobs/p/fd805e6e-d478-47e8-a381-d20b25b3c999-Quality-Control-Engineer-Data-Management-Cairo-Egypt?l=bp&t=bj&a=IT-Software-Development-Jobs-in-Egypt&o=1647, Full Time · Experienced · 2-9 Yrs of Exp · Quality Control · Engineering · SQL · Business · Data · Data Quality · ETL · Informatica · BI · Banking · QC · IT/Software Development · Quality - July 25 - 2021, Cairo  Egypt
https://wuzzuf.net/a/IT-Software-Development-Jobs-in-Egypt?start=1640, Data Production Delivery and Support Engineer, Confidential, https://wuzzuf.net/jobs/p/8a74e2ec-b2c5-439b-a1d1-fccf114cac52-Data-Production-Delivery-and-Support-Engineer-Cairo-Egypt?l=bp&t=bj&a=IT-Software-Development-Jobs-in-Egypt&o=1648, Full Time · Experienced · 2-10 Yrs of Exp · Computer Science · Engineering · Information Technology (IT) · SAP BO · Data · SAP · SQL · Production · Troubleshooting · Data Management - July 25 - 2021, Cairo  Egypt
https://wuzzuf.net/a/IT-Software-Development-Jobs-in-Egypt?start=1640, Android Technical lead, A1Softech, https://wuzzuf.net/jobs/p/5524340a-d107-4e5a-a89f-7039c0d4e1dd-Android-Technical-lead-A1Softech-Cairo-Egypt?l=bp&t=bj&a=IT-Software-Development-Jobs-in-Egypt&o=1649, Full Time · Manager · 5-10 Yrs of Exp · Android · Kotlin · Java · Computer Science · Agile · Mobile · Software · Software Development · Information Technology (IT) · Development · REST · IT - June 21 - 2021, Cairo  Egypt
https://wuzzuf.net/a/IT-Software-Development-Jobs-in-Egypt?start=1640, Industrial Engineering Engineer - Alexandria Plant, Prometeon Tyres Group – Egypt  (Ex-Pirelli Tyres Egypt), https://wuzzuf.net/jobs/p/5e1da40d-75e7-4f4d-af0e-426b968ce54d-Industrial-Engineering-Engineer---Alexandria-Plant-Prometeon-Tyres-Group-–-Egypt-Ex-Pirelli-Tyres-Egypt-Alexandria-Egypt?l=bp&t=bj&a=IT-Software-Development-Jobs-in-Egypt&o=1650, Full Time · Entry Level · 0-3 Yrs of Exp · Industrial Engineering · Engineering · Industrial · Analytical · Manufacturing/Production · Engineering - Mechanical/Electrical · Engineering - Other - July 22 - 2021, Ameria  Alexandria
https://wuzzuf.net/a/IT-Software-Development-Jobs-in-Egypt?start=1640, Draftsman- RFQ, Smart System, https://wuzzuf.net/jobs/p/dd1da239-91ca-476c-a6fa-9de5a4b10807-Draftsman--RFQ-Smart-System-Cairo-Egypt?l=bp&t=bj&a=IT-Software-Development-Jobs-in-Egypt&o=1651, Full Time · Experienced · 5-8 Yrs of Exp · RFQ · Electricity · Electronics · English · AutoCAD · CAD SW · MicroStation · MS VISIO · Design · Industrial Drawing - July 12 - 2021, Cairo  Egypt
https://wuzzuf.net/a/IT-Software-Development-Jobs-in-Egypt?start=1640, Java Architect, Cegedim, https://wuzzuf.net/jobs/p/69ee9f02-f6f4-4dbf-8af5-d2dc00eee243-Java-Architect-Cegedim-Cairo-Egypt?l=bp&t=bj&a=IT-Software-Development-Jobs-in-Egypt&o=1652, Full Time · Experienced · 5-10 Yrs of Exp · Architecture · Application Architecture · J2EE · REST · Agile · Scrum · Spring Framework · Maven Configuration · Node.js · Git · JBoss · Mockito - July 25 - 2021, New Cairo  Cairo
https://wuzzuf.net/a/IT-Software-Development-Jobs-in-Egypt?start=1640, SAP 4HANA Specialist (Multinational) - Factory, Pillars, https://wuzzuf.net/jobs/p/b9f064d6-5d3e-4910-8108-76b58c4a05c4-SAP-4HANA-Specialist-Multinational---Factory-Pillars-Cairo-Egypt?l=bp&t=bj&a=IT-Software-Development-Jobs-in-Egypt&o=1653, Full Time · Experienced · 3-7 Yrs of Exp · SAP · SAP 4Hana · SAP Consultant · IT/Software Development - July 28 - 2021, Cairo  Egypt
https://wuzzuf.net/a/IT-Software-Development-Jobs-in-Egypt?start=1640, Senior Sales Representative, 8X Egypt, https://wuzzuf.net/jobs/p/00d101c5-a5a3-40b3-aa46-56172599eda6-Senior-Sales-Representative-8X-Egypt-Cairo-Egypt?l=bp&t=bj&a=IT-Software-Development-Jobs-in-Egypt&o=1654, Full Time · Experienced · 3+ Yrs of Exp · Sales · Sales Skills · Sales Target · Customer Service · Business Administration · CRM · Business Development · Sales/Retail - August 3 - 2021, Cairo  Egypt
https://wuzzuf.net/a/IT-Software-Development-Jobs-in-Egypt?start=1640, Sales Representative, 8X Egypt, https://wuzzuf.net/jobs/p/9653867a-1ca3-4250-9d30-032540273c9b-Sales-Representative-8X-Egypt-Cairo-Egypt?l=bp&t=bj&a=IT-Software-Development-Jobs-in-Egypt&o=1655, Full Time · Entry Level · 1-2 Yrs of Exp · Sales · Sales Skills · Sales Target · Customer Service · Business Administration · CRM · Business · Sales/Retail - August 3 - 2021, Cairo  Egypt
https://wuzzuf.net/a/IT-Software-Development-Jobs-in-Egypt?start=1640, Creative Graphic Designer, Confidential, https://wuzzuf.net/jobs/p/aaa93dc6-db7b-46af-98e4-44aa7644482b-Creative-Graphic-Designer-Cairo-Egypt?l=bp&t=bj&a=IT-Software-Development-Jobs-in-Egypt&o=1656, Full Time · Experienced · 2+ Yrs of Exp · Design · Graphic Design · Adobe Photoshop · Adobe Illustrator · Photoshop · Illustrator · Graphic · Design Skills · Editing · Creative/Design/Art - June 28 - 2021, Abdeen  Cairo
https://wuzzuf.net/a/IT-Software-Development-Jobs-in-Egypt?start=1640, Senior Data Scientist, Nana, https://wuzzuf.net/jobs/p/a8949aee-4e1a-4648-8b91-587a49e3cdcd-Senior-Data-Scientist-Nana-Cairo-Egypt?l=bp&t=bj&a=IT-Software-Development-Jobs-in-Egypt&o=1657, Full Time · Experienced · 4+ Yrs of Exp · Python · Software Engineering · Computer Science · Data Science · Engineering · Machine Learning · MySQL · Data Scientist · Science · R · R&D/Science - June 27 - 2021, Sheraton  Cairo
https://wuzzuf.net/a/IT-Software-Development-Jobs-in-Egypt?start=1640, Front-End Team Lead, INTDV, https://wuzzuf.net/jobs/p/a001e73d-de2a-4944-8714-5e605418ea25-Front-End-Team-Lead-INTDV-Cairo-Egypt?l=bp&t=bj&a=IT-Software-Development-Jobs-in-Egypt&o=1658, Full Time · Manager · 6+ Yrs of Exp · Angular · Front-End · Computer Science · Information Technology (IT) · Software Development · Design · Back-End · Management · Architecture · Team Management - June 16 - 2021, Maadi  Cairo
https://wuzzuf.net/a/IT-Software-Development-Jobs-in-Egypt?start=1640, Senior Network Administrator, New Egypt Gold, https://wuzzuf.net/jobs/p/65981835-85ab-4a28-b2e9-77b6871e1f99-Senior-Network-Administrator-New-Egypt-Gold-Cairo-Egypt?l=bp&t=bj&a=IT-Software-Development-Jobs-in-Egypt&o=1659, Full Time · Experienced · 7+ Yrs of Exp · Computer Science · Information Technology (IT) · Computer Engineering · Networking · SQL · Computer · Engineering · Administration · Administration - July 15 - 2021, Obour City  Cairo
https://wuzzuf.net/a/IT-Software-Development-Jobs-in-Egypt?start=1640, SAP ABAP Consultant, Talaat Moustafa Group, https://wuzzuf.net/jobs/p/6228adb5-d9c8-442f-a649-4b21bc82d675-SAP-ABAP-Consultant-Talaat-Moustafa-Group-Giza-Egypt?l=bp&t=bj&a=IT-Software-Development-Jobs-in-Egypt&o=1660, Full Time · Entry Level · 1-3 Yrs of Exp · SAP · Information Technology (IT) · ABAP · Engineering · Software Engineering · Computer Science · Real Estate · SAP ABAP · SAP Modules · BDC · BW - July 11 - 2021, Dokki  Giza
https://wuzzuf.net/a/IT-Software-Development-Jobs-in-Egypt?start=1660, Sales Consultant, Compu master, https://wuzzuf.net/jobs/p/56ac6a95-7914-41ec-a2d2-d44025e13c15-Sales-Consultant-Compu-master-Cairo-Egypt?l=bp&t=bj&a=IT-Software-Development-Jobs-in-Egypt&o=1661, Full Time · Entry Level · 1-4 Yrs of Exp · Sales · Sales Skills · Sales Target · Communication Skills · Communication · Skills · Presentation Skills · Presentation · Target · ERP · IT Sales - June 13 - 2021, Maadi  Cairo
